date,open,high,low,close,volume
2024-03-25,115.359375,115.375,115.109375,115.203125,2771.0
2024-03-26,115.0,115.390625,115.0,115.359375,2167.0
2024-03-27,115.453125,115.765625,115.40625,115.671875,1239.0
2024-03-28,115.546875,115.765625,115.546875,115.6875,1087.0
2024-04-01,115.0,115.0,114.40625,114.46875,2322.0
2024-04-02,113.890625,114.28125,113.828125,114.15625,2134.0
2024-04-03,113.671875,114.296875,113.59375,114.234375,5311.0
2024-04-04,114.5625,114.703125,114.203125,114.625,10765.0
2024-04-05,114.015625,114.375,113.765625,114.015625,7882.0
2024-04-08,113.578125,113.71875,113.484375,113.609375,5061.0
2024-04-09,113.96875,114.203125,113.96875,114.125,3319.0
2024-04-10,113.125,113.140625,112.3125,112.390625,3518.0
2024-04-11,112.6875,112.6875,112.125,112.25,3307.0
2024-04-12,112.890625,113.0625,112.703125,112.90625,3772.0
2024-04-15,111.890625,112.015625,111.484375,111.796875,3828.0
2024-04-16,111.375,111.640625,111.203125,111.515625,6215.0
2024-04-17,111.875,112.25,111.671875,112.171875,4059.0
2024-04-18,111.9375,112.015625,111.5625,111.609375,2475.0
2024-04-19,112.015625,112.015625,111.78125,111.90625,2095.0
2024-04-22,111.640625,111.9375,111.609375,111.828125,2726.0
2024-04-23,111.671875,112.28125,111.5625,112.03125,3288.0
2024-04-24,111.71875,111.734375,111.390625,111.546875,5603.0
2024-04-25,110.875,111.203125,110.8125,111.078125,4091.0
2024-04-26,111.375,111.546875,111.328125,111.390625,2303.0
2024-04-29,111.671875,111.921875,111.5625,111.890625,3953.0
2024-04-30,111.40625,111.578125,111.203125,111.25,3979.0
2024-05-01,111.65625,112.171875,111.453125,112.0625,637.0
2024-05-02,111.640625,112.265625,111.578125,112.265625,1880.0
2024-05-03,113.03125,113.046875,112.5,112.859375,1255.0
2024-05-06,112.828125,113.046875,112.75,112.953125,1446.0
2024-05-07,113.3125,113.546875,113.140625,113.1875,1497.0
2024-05-08,112.984375,113.0625,112.859375,112.9375,846.0
2024-05-09,112.765625,113.25,112.75,113.234375,1337.0
2024-05-10,112.90625,112.921875,112.71875,112.765625,561.0
2024-05-13,113.078125,113.078125,112.875,112.953125,765.0
2024-05-14,113.078125,113.296875,112.984375,113.25,1104.0
2024-05-15,113.875,114.171875,113.734375,114.0625,1265.0
2024-05-16,114.0,114.078125,113.8125,113.875,711.0
2024-05-17,113.59375,113.734375,113.421875,113.484375,1060.0
2024-05-20,113.25,113.359375,113.21875,113.328125,940.0
2024-05-21,113.625,113.671875,113.5,113.53125,1611.0
2024-05-22,113.28125,113.53125,113.265625,113.34375,406.0
2024-05-23,113.421875,113.421875,112.796875,112.984375,425.0
2024-05-24,112.8125,113.140625,112.796875,113.0,140.0
2024-05-28,113.046875,113.046875,112.3125,112.328125,1667.0
2024-05-29,112.015625,112.015625,111.578125,111.734375,126.0
2024-05-30,112.171875,112.359375,112.109375,112.34375,611.0
2024-05-31,112.6875,112.875,112.609375,112.6875,1014.0
2024-06-03,113.109375,113.71875,113.09375,113.6875,1383.0
2024-06-04,114.03125,114.40625,113.578125,114.265625,357.0
2024-06-05,114.515625,114.765625,114.40625,114.75,730.0
2024-06-06,114.484375,114.75,114.484375,114.625,1113.0
2024-06-07,113.515625,113.515625,113.265625,113.265625,1049.0
2024-06-10,113.078125,113.125,112.90625,113.0,820.0
2024-06-11,113.21875,113.640625,113.078125,113.5625,1529.0
2024-06-12,114.6875,114.984375,114.25,114.375,924.0
2024-06-13,114.84375,115.265625,114.6875,115.046875,1546.0
2024-06-14,115.3125,115.5,115.234375,115.28125,512.0
2024-06-17,114.765625,114.828125,114.609375,114.71875,266.0
2024-06-18,115.015625,115.359375,114.921875,115.234375,1029.0
2024-06-20,114.59375,115.0,114.59375,114.890625,233.0
2024-06-21,115.234375,115.25,114.796875,114.90625,166.0
2024-06-24,114.921875,115.1875,114.671875,114.671875,404.0
2024-06-25,114.984375,115.171875,114.90625,114.984375,641.0
2024-06-26,114.53125,114.546875,114.21875,114.234375,424.0
2024-06-27,114.578125,114.734375,114.5625,114.609375,636.0
2024-06-28,114.8125,114.84375,113.578125,113.609375,487.0
