date,open,high,low,close,volume
2023-09-01,18463.0,18463.0,18463.0,18463.0,0.0
2023-09-04,18751.0,19061.0,18677.0,18965.0,68378.0
2023-09-05,18872.0,18881.0,18537.0,18583.0,62213.0
2023-09-06,18557.0,18630.0,18375.0,18584.0,64836.0
2023-09-07,18621.0,18623.0,18304.0,18313.0,58437.0
2023-09-08,18313.0,18313.0,18313.0,18313.0,0.0
2023-09-11,18106.0,18350.0,18001.0,18272.0,73455.0
2023-09-12,18204.0,18335.0,18048.0,18253.0,61869.0
2023-09-13,18295.0,18388.0,18111.0,18212.0,60738.0
2023-09-14,18263.0,18363.0,18098.0,18223.0,67167.0
2023-09-15,18380.0,18578.0,18208.0,18342.0,85294.0
2023-09-18,18214.0,18286.0,18034.0,18098.0,64975.0
2023-09-19,18112.0,18189.0,17990.0,18159.0,56996.0
2023-09-20,18114.0,18181.0,17993.0,18091.0,58793.0
2023-09-21,18035.0,18044.0,17772.0,17824.0,54724.0
2023-09-22,17674.0,18277.0,17669.0,18254.0,82099.0
2023-09-25,18226.0,18237.0,17843.0,17858.0,52164.0
2023-09-26,17824.0,17870.0,17532.0,17680.0,52509.0
2023-09-27,17641.0,17841.0,17608.0,17782.0,42232.0
2023-09-28,17749.0,17793.0,17507.0,17524.0,45053.0
2023-09-29,17638.0,18118.0,17617.0,18010.0,55869.0
2023-10-03,17813.0,17813.0,17354.0,17471.0,60698.0
2023-10-04,17410.0,17477.0,17249.0,17369.0,54060.0
2023-10-05,17407.0,17490.0,17337.0,17373.0,46479.0
2023-10-06,17489.0,17782.0,17484.0,17651.0,57422.0
2023-10-09,17684.0,17791.0,17590.0,17689.0,30615.0
2023-10-10,17855.0,18097.0,17797.0,17997.0,68802.0
2023-10-11,18141.0,18200.0,18037.0,18057.0,63273.0
2023-10-12,18323.0,18515.0,18316.0,18407.0,51699.0
2023-10-13,18102.0,18166.0,17914.0,17932.0,54313.0
2023-10-16,17928.0,18008.0,17746.0,17804.0,52880.0
2023-10-17,17999.0,18009.0,17816.0,17918.0,50027.0
2023-10-18,17859.0,17991.0,17757.0,17878.0,60321.0
2023-10-19,17657.0,17691.0,17368.0,17407.0,56728.0
2023-10-20,17254.0,17432.0,17164.0,17290.0,60170.0
2023-10-24,17125.0,17270.0,16992.0,17073.0,66831.0
2023-10-25,17596.0,17671.0,17118.0,17247.0,77808.0
2023-10-26,17182.0,17294.0,17037.0,17158.0,61452.0
2023-10-27,17269.0,17628.0,17205.0,17528.0,60694.0
2023-10-30,17342.0,17502.0,17331.0,17451.0,9107.0
2023-10-31,17355.0,17358.0,17020.0,17116.0,66390.0
2023-11-01,17120.0,17185.0,16962.0,17056.0,62703.0
2023-11-02,17219.0,17458.0,17170.0,17265.0,68780.0
2023-11-03,17445.0,17723.0,17368.0,17627.0,78306.0
2023-11-06,17888.0,18043.0,17846.0,17965.0,63842.0
2023-11-07,17812.0,17889.0,17650.0,17689.0,57492.0
2023-11-08,17656.0,17754.0,17528.0,17595.0,64685.0
2023-11-09,17608.0,17628.0,17453.0,17473.0,58738.0
2023-11-10,17381.0,17392.0,17172.0,17201.0,55746.0
2023-11-13,17312.0,17477.0,17108.0,17462.0,66730.0
2023-11-14,17528.0,17574.0,17353.0,17374.0,60127.0
2023-11-15,17874.0,18124.0,17774.0,18088.0,72709.0
2023-11-16,18241.0,18241.0,17709.0,17813.0,86802.0
2023-11-17,17562.0,17626.0,17402.0,17461.0,54878.0
2023-11-20,17668.0,17795.0,17530.0,17736.0,63231.0
2023-11-21,17952.0,18069.0,17683.0,17720.0,69914.0
2023-11-22,17627.0,17793.0,17627.0,17720.0,49527.0
2023-11-23,17645.0,17926.0,17560.0,17886.0,65847.0
2023-11-24,17831.0,17831.0,17513.0,17562.0,53347.0
2023-11-27,17599.0,17671.0,17330.0,17533.0,53804.0
2023-11-28,17493.0,17523.0,17276.0,17310.0,42618.0
2023-11-29,17333.0,17365.0,16844.0,16925.0,64463.0
2023-11-30,16946.0,17033.0,16828.0,16935.0,64624.0
2023-12-01,17002.0,17012.0,16754.0,16783.0,74334.0
2023-12-04,16808.0,16987.0,16569.0,16631.0,67641.0
2023-12-05,16583.0,16620.0,16163.0,16264.0,74372.0
2023-12-06,16347.0,16537.0,16175.0,16396.0,72911.0
2023-12-07,16341.0,16345.0,16083.0,16274.0,62503.0
2023-12-08,16325.0,16398.0,16165.0,16245.0,61024.0
2023-12-11,16171.0,16207.0,15874.0,16104.0,71502.0
2023-12-12,16180.0,16347.0,16078.0,16286.0,56908.0
2023-12-13,16234.0,16278.0,16054.0,16168.0,48664.0
2023-12-14,16250.0,16504.0,16232.0,16359.0,67527.0
2023-12-15,16590.0,16892.0,16534.0,16715.0,79651.0
2023-12-18,16617.0,16622.0,16474.0,16523.0,49886.0
2023-12-19,16421.0,16495.0,16311.0,16444.0,54382.0
2023-12-20,16590.0,16674.0,16470.0,16534.0,53937.0
2023-12-21,16287.0,16564.0,16262.0,16503.0,51776.0
2023-12-22,16621.0,16764.0,16167.0,16245.0,85882.0
2023-12-27,16475.0,16582.0,16336.0,16547.0,45558.0
2023-12-28,16604.0,16979.0,16526.0,16936.0,54337.0
2023-12-29,16982.0,16988.0,16824.0,16913.0,42636.0
2024-01-02,16946.0,17035.0,16578.0,16647.0,61145.0
2024-01-03,16458.0,16513.0,16380.0,16481.0,48658.0
2024-01-04,16524.0,16533.0,16349.0,16465.0,51279.0
2024-01-05,16416.0,16592.0,16286.0,16377.0,59645.0
2024-01-08,16356.0,16440.0,15977.0,16045.0,61523.0
2024-01-09,16110.0,16253.0,16007.0,16010.0,57322.0
2024-01-10,15939.0,16087.0,15863.0,15948.0,57916.0
2024-01-11,15918.0,16284.0,15913.0,16137.0,65973.0
2024-01-12,16023.0,16214.0,15976.0,16059.0,55054.0
2024-01-15,16072.0,16163.0,15915.0,16042.0,58385.0
2024-01-16,15865.0,16019.0,15625.0,15673.0,79414.0
2024-01-17,15547.0,15583.0,15004.0,15056.0,81221.0
