date,open,high,low,close,volume
2023-09-01,31674.0,31926.0,31490.0,31782.0,42971.0
2023-09-04,31762.0,32054.0,31694.0,32054.0,40399.0
2023-09-05,32082.0,32160.0,31868.0,32044.0,13484.0
2023-09-06,32014.0,32356.0,31906.0,32318.0,23661.0
2023-09-07,32298.0,32406.0,32062.0,32072.0,39755.0
2023-09-08,32044.0,32142.0,31602.0,31730.0,58765.0
2023-09-11,31730.0,31868.0,31486.0,31594.0,50062.0
2023-09-12,31612.0,31926.0,31534.0,31926.0,46951.0
2023-09-13,31868.0,31984.0,31710.0,31760.0,41051.0
2023-09-14,31828.0,32338.0,31750.0,32278.0,53538.0
2023-09-15,32258.0,32738.0,32220.0,32572.0,61189.0
2023-09-18,32612.0,32650.0,32268.0,32572.0,20783.0
2023-09-19,32328.0,32426.0,32220.0,32338.0,40969.0
2023-09-20,32396.0,32474.0,32082.0,32190.0,41521.0
2023-09-21,32210.0,32366.0,31662.0,31720.0,57165.0
2023-09-22,31720.0,31740.0,31260.0,31584.0,73619.0
2023-09-25,31612.0,31828.0,31496.0,31788.0,45633.0
2023-09-26,31828.0,31838.0,31398.0,31398.0,54611.0
2023-09-27,31328.0,31466.0,31064.0,31466.0,65232.0
2023-09-28,31486.0,31574.0,30996.0,31172.0,90636.0
2023-09-29,31152.0,31378.0,30986.0,31182.0,75662.0
2023-10-02,31310.0,31720.0,31064.0,31142.0,75779.0
2023-10-03,31212.0,31240.0,30488.0,30536.0,97616.0
2023-10-04,30526.0,30682.0,29754.0,29754.0,110617.0
2023-10-05,29674.0,30418.0,29656.0,30360.0,92901.0
2023-10-06,30282.0,30536.0,30184.0,30360.0,67230.0
2023-10-09,30418.0,30722.0,30204.0,30360.0,36437.0
2023-10-10,30320.0,31142.0,30302.0,31054.0,62200.0
2023-10-11,31104.0,31358.0,31084.0,31222.0,57626.0
2023-10-12,31290.0,31966.0,31182.0,31946.0,69503.0
2023-10-13,31916.0,31956.0,31408.0,31564.0,67738.0
2023-10-16,31632.0,31652.0,30888.0,31006.0,77033.0
2023-10-17,31016.0,31574.0,30918.0,31358.0,61085.0
2023-10-18,31338.0,31544.0,31142.0,31358.0,56740.0
2023-10-19,31280.0,31388.0,30732.0,30732.0,55561.0
2023-10-20,30772.0,31054.0,30448.0,30556.0,64990.0
