date,open,high,low,close,volume
2023-09-01,31674.0,31927.0,31485.0,31781.0,101363.0
2023-09-04,31766.0,32053.0,31689.0,32053.0,95200.0
2023-09-05,32078.0,32166.0,31862.0,32043.0,9275.0
2023-09-06,32014.0,32361.0,31911.0,32317.0,13404.0
2023-09-07,32293.0,32410.0,32063.0,32073.0,51063.0
2023-09-08,32043.0,32146.0,31598.0,31730.0,120275.0
2023-09-11,31720.0,31872.0,31481.0,31593.0,129217.0
2023-09-12,31613.0,31926.0,31539.0,31926.0,110443.0
2023-09-13,31877.0,31985.0,31711.0,31760.0,109178.0
2023-09-14,31828.0,32332.0,31745.0,32278.0,111322.0
2023-09-15,32264.0,32733.0,32220.0,32572.0,139396.0
2023-09-18,32611.0,32655.0,32268.0,32572.0,69896.0
2023-09-19,32337.0,32425.0,32215.0,32337.0,89546.0
2023-09-20,32391.0,32469.0,32087.0,32190.0,93913.0
2023-09-21,32205.0,32366.0,31652.0,31720.0,112923.0
2023-09-22,31720.0,31745.0,31260.0,31583.0,166728.0
2023-09-25,31613.0,31818.0,31486.0,31789.0,111013.0
2023-09-26,31823.0,31838.0,31388.0,31397.0,116886.0
2023-09-27,31319.0,31466.0,31060.0,31466.0,133574.0
2023-09-28,31481.0,31574.0,30991.0,31172.0,169239.0
2023-09-29,31158.0,31388.0,30991.0,31182.0,141999.0
2023-10-02,31304.0,31716.0,31065.0,31143.0,160102.0
2023-10-03,31216.0,31251.0,30477.0,30536.0,185569.0
2023-10-04,30517.0,30693.0,29743.0,29753.0,236858.0
2023-10-05,29680.0,30414.0,29641.0,30360.0,201088.0
2023-10-06,30272.0,30536.0,30179.0,30360.0,183114.0
2023-10-09,30419.0,30727.0,30203.0,30360.0,122237.0
2023-10-10,30340.0,31143.0,30296.0,31055.0,142004.0
2023-10-11,31109.0,31358.0,31084.0,31221.0,150924.0
2023-10-12,31280.0,31965.0,31182.0,31946.0,165467.0
2023-10-13,31921.0,31955.0,31407.0,31564.0,213715.0
2023-10-16,31627.0,31657.0,30884.0,31006.0,247132.0
2023-10-17,31011.0,31574.0,30918.0,31358.0,211240.0
2023-10-18,31344.0,31554.0,31138.0,31358.0,220511.0
2023-10-19,31270.0,31388.0,30722.0,30732.0,190610.0
2023-10-20,30771.0,31055.0,30448.0,30556.0,249714.0
2023-10-23,30566.0,30707.0,30311.0,30340.0,198687.0
2023-10-24,30301.0,30551.0,29890.0,30487.0,301125.0
2023-10-25,30487.0,30796.0,30247.0,30575.0,202629.0
2023-10-26,30551.0,30698.0,29895.0,29939.0,231737.0
2023-10-27,29895.0,30433.0,29807.0,30380.0,237382.0
2023-10-30,30296.0,30336.0,29876.0,30047.0,215620.0
2023-10-31,30076.0,30316.0,29738.0,30194.0,250608.0
2023-11-01,30252.0,30967.0,30213.0,30928.0,219885.0
2023-11-02,30977.0,31407.0,30786.0,31202.0,196791.0
2023-11-03,31251.0,31662.0,31143.0,31202.0,70482.0
2023-11-06,31941.0,32073.0,31857.0,31975.0,103577.0
2023-11-07,31994.0,32058.0,31569.0,31583.0,151736.0
2023-11-08,31554.0,31877.0,31363.0,31456.0,195397.0
2023-11-09,31437.0,32034.0,31437.0,31906.0,183827.0
2023-11-10,31931.0,32176.0,31559.0,31887.0,215683.0
2023-11-13,31916.0,32298.0,31730.0,31877.0,196400.0
2023-11-14,31901.0,32156.0,31877.0,32014.0,161376.0
2023-11-15,31999.0,32851.0,31999.0,32738.0,209853.0
2023-11-16,32753.0,32905.0,32523.0,32738.0,215180.0
2023-11-17,32733.0,32890.0,32498.0,32885.0,177347.0
2023-11-20,32885.0,33144.0,32611.0,32611.0,204674.0
2023-11-21,32640.0,32758.0,32484.0,32640.0,185786.0
2023-11-22,32601.0,32885.0,32401.0,32728.0,169770.0
2023-11-23,32748.0,33047.0,32728.0,32728.0,98857.0
2023-11-24,33007.0,33105.0,32875.0,32885.0,111120.0
2023-11-27,32905.0,33096.0,32680.0,32728.0,141231.0
2023-11-28,32758.0,32905.0,32591.0,32670.0,139729.0
2023-11-29,32640.0,32812.0,32474.0,32562.0,178293.0
2023-11-30,32591.0,32792.0,32454.0,32787.0,162371.0
2023-12-01,32787.0,32870.0,32655.0,32709.0,163737.0
2023-12-04,32709.0,32782.0,32308.0,32454.0,191925.0
2023-12-05,32410.0,32464.0,32018.0,32082.0,24568.0
2023-12-06,32013.0,32749.0,31993.0,32749.0,27591.0
2023-12-07,32719.0,32754.0,32096.0,32239.0,100626.0
2023-12-08,32175.0,32180.0,31473.0,31591.0,234685.0
2023-12-11,31630.0,32239.0,31527.0,32101.0,184733.0
2023-12-12,32087.0,32504.0,32077.0,32091.0,143099.0
2023-12-13,32096.0,32396.0,32067.0,32209.0,150498.0
2023-12-14,32234.0,32464.0,31802.0,31905.0,231245.0
2023-12-15,31959.0,32415.0,31817.0,32268.0,172969.0
2023-12-18,32288.0,32327.0,31846.0,32082.0,148760.0
2023-12-19,32057.0,32572.0,31954.0,32504.0,207651.0
2023-12-20,32621.0,33117.0,32611.0,32965.0,197145.0
2023-12-21,32950.0,32965.0,32381.0,32494.0,174810.0
2023-12-22,32543.0,32660.0,32396.0,32435.0,142628.0
2023-12-25,32430.0,32768.0,32415.0,32572.0,96376.0
2023-12-26,32572.0,32626.0,32474.0,32592.0,58176.0
2023-12-27,32621.0,33053.0,32572.0,32965.0,107706.0
2023-12-28,32994.0,33014.0,32739.0,32847.0,121947.0
2023-12-29,32808.0,32984.0,32631.0,32817.0,147057.0
2024-01-03,32788.0,32881.0,32469.0,32817.0,81419.0
2024-01-04,32636.0,32710.0,32042.0,32602.0,187650.0
2024-01-05,32631.0,32920.0,32582.0,32690.0,159058.0
2024-01-09,32724.0,33328.0,32646.0,33122.0,180079.0
2024-01-10,33126.0,33882.0,32955.0,33799.0,199036.0
2024-01-11,33843.0,34598.0,33803.0,34583.0,209919.0
2024-01-12,34652.0,35040.0,34323.0,34937.0,279604.0
2024-01-15,34912.0,35319.0,34711.0,35319.0,199538.0
2024-01-16,35461.0,35486.0,34897.0,34976.0,225299.0
2024-01-17,34991.0,35550.0,34785.0,34819.0,332424.0
2024-01-18,34770.0,35049.0,34618.0,34917.0,232797.0
2024-01-19,34902.0,35457.0,34853.0,35319.0,246452.0
2024-01-22,35275.0,35918.0,35221.0,35918.0,219908.0
2024-01-23,35913.0,36286.0,35721.0,35849.0,272082.0
2024-01-24,35721.0,35820.0,35344.0,35574.0,269204.0
2024-01-25,35589.0,35712.0,35202.0,35535.0,261931.0
2024-01-26,35520.0,35525.0,34995.0,35005.0,283028.0
2024-01-29,35064.0,35496.0,35025.0,35358.0,212182.0
2024-01-30,35344.0,35550.0,35187.0,35319.0,181730.0
2024-01-31,35241.0,35682.0,34981.0,35682.0,204553.0
2024-02-01,35643.0,35677.0,35108.0,35241.0,278480.0
2024-02-02,35206.0,35741.0,35040.0,35437.0,280373.0
2024-02-05,35457.0,35805.0,35334.0,35692.0,198457.0
2024-02-06,35712.0,35717.0,35368.0,35398.0,192931.0
2024-02-07,35427.0,35506.0,35133.0,35447.0,240525.0
2024-02-08,35417.0,36251.0,35368.0,36163.0,272460.0
2024-02-09,36217.0,36565.0,36070.0,36192.0,297368.0
2024-02-12,36246.0,36546.0,36192.0,36192.0,110682.0
2024-02-13,36526.0,37409.0,36462.0,37409.0,215994.0
2024-02-14,37507.0,37522.0,36820.0,37056.0,246633.0
2024-02-15,37070.0,37458.0,37031.0,37419.0,224442.0
2024-02-16,37433.0,38125.0,37429.0,37880.0,358321.0
2024-02-19,37870.0,37958.0,37541.0,37792.0,223808.0
2024-02-20,37747.0,38003.0,37541.0,37782.0,199956.0
2024-02-21,37752.0,37816.0,37360.0,37566.0,219587.0
2024-02-22,37590.0,38419.0,37492.0,38380.0,290928.0
2024-02-23,38385.0,38778.0,38336.0,38380.0,184295.0
2024-02-26,38684.0,38871.0,38429.0,38488.0,221450.0
2024-02-27,38483.0,38743.0,38356.0,38527.0,220908.0
2024-02-28,38537.0,38611.0,38341.0,38429.0,189805.0
2024-02-29,38410.0,38522.0,38145.0,38518.0,267495.0
2024-03-01,38493.0,39244.0,38248.0,39244.0,302362.0
2024-03-04,39244.0,39592.0,39136.0,39391.0,298153.0
2024-03-05,39341.0,39494.0,39090.0,39401.0,25277.0
2024-03-06,39366.0,39455.0,38951.0,39351.0,34780.0
2024-03-07,39292.0,39825.0,38779.0,38858.0,197431.0
2024-03-08,38744.0,39257.0,38413.0,39006.0,383945.0
2024-03-11,38991.0,39065.0,37791.0,38038.0,405344.0
2024-03-12,38023.0,38112.0,37569.0,37999.0,341945.0
2024-03-13,38004.0,38482.0,37737.0,37861.0,362335.0
2024-03-14,37949.0,38127.0,37693.0,38097.0,303255.0
2024-03-15,38112.0,38181.0,37594.0,37900.0,352083.0
2024-03-18,37964.0,39050.0,37925.0,39016.0,393554.0
2024-03-19,39006.0,39282.0,38675.0,39095.0,374501.0
2024-03-20,39075.0,39638.0,38947.0,39095.0,240762.0
2024-03-21,39514.0,40102.0,39485.0,40062.0,382229.0
2024-03-22,40062.0,40398.0,39973.0,40190.0,326654.0
2024-03-25,40107.0,40230.0,39593.0,39598.0,244690.0
2024-03-26,39628.0,39805.0,39460.0,39677.0,249519.0
2024-03-27,39736.0,40245.0,39677.0,39914.0,275115.0
2024-03-28,39919.0,39983.0,39564.0,39717.0,270939.0
2024-03-29,39692.0,40052.0,39667.0,39875.0,241618.0
2024-04-01,40023.0,40240.0,39183.0,39361.0,299112.0
2024-04-02,39420.0,39677.0,39223.0,39411.0,296916.0
2024-04-03,39396.0,39480.0,38744.0,39025.0,359505.0
2024-04-04,39045.0,39776.0,39025.0,39312.0,317140.0
2024-04-05,39386.0,39499.0,38280.0,38482.0,370956.0
2024-04-08,38547.0,39149.0,38413.0,38887.0,383692.0
2024-04-09,38887.0,39307.0,38848.0,39282.0,263012.0
2024-04-10,39248.0,39248.0,38789.0,39045.0,287409.0
2024-04-11,39085.0,39124.0,38522.0,38907.0,356451.0
2024-04-12,38961.0,39302.0,38601.0,39045.0,303820.0
2024-04-15,39055.0,39075.0,38290.0,38729.0,369147.0
2024-04-16,38729.0,39006.0,37851.0,37900.0,415352.0
2024-04-17,37940.0,38176.0,37347.0,37357.0,468966.0
2024-04-18,37451.0,37757.0,37150.0,37683.0,467074.0
2024-04-19,37708.0,37742.0,36246.0,36626.0,659088.0
2024-04-22,36789.0,37120.0,36548.0,36952.0,513792.0
2024-04-23,36918.0,37372.0,36854.0,37071.0,334588.0
2024-04-24,37095.0,37979.0,37051.0,37949.0,334821.0
2024-04-25,37900.0,37905.0,37115.0,37130.0,368144.0
2024-04-26,37125.0,37638.0,36651.0,37416.0,486179.0
2024-04-29,37495.0,38255.0,37219.0,37416.0,502199.0
2024-04-30,37885.0,38137.0,37688.0,37979.0,368098.0
2024-05-01,37999.0,38097.0,37554.0,37722.0,380080.0
2024-05-02,37717.0,38009.0,37273.0,37703.0,427146.0
2024-05-03,37693.0,37786.0,37253.0,37703.0,269460.0
2024-05-06,37382.0,38147.0,37377.0,37703.0,265391.0
2024-05-07,38117.0,38453.0,38043.0,38384.0,300828.0
2024-05-08,38364.0,38413.0,37668.0,37722.0,353771.0
2024-05-09,37791.0,37974.0,37535.0,37554.0,311206.0
2024-05-10,37569.0,38275.0,37490.0,37752.0,409869.0
2024-05-13,37831.0,37949.0,37485.0,37633.0,405600.0
2024-05-14,37604.0,38004.0,37525.0,37821.0,368272.0
2024-05-15,37777.0,38339.0,37693.0,37890.0,419322.0
2024-05-16,37861.0,38468.0,37782.0,38394.0,509741.0
2024-05-17,38369.0,38482.0,38043.0,38246.0,394558.0
2024-05-20,38265.0,38951.0,38117.0,38571.0,521373.0
2024-05-21,38611.0,38863.0,38404.0,38443.0,393638.0
2024-05-22,38482.0,38512.0,38097.0,38127.0,430256.0
2024-05-23,38127.0,38650.0,37969.0,38601.0,509575.0
2024-05-24,38586.0,38690.0,37870.0,38107.0,533689.0
2024-05-27,38088.0,38433.0,38073.0,38433.0,375516.0
2024-05-28,38399.0,38502.0,38260.0,38354.0,272812.0
2024-05-29,38379.0,38660.0,37989.0,37999.0,449784.0
2024-05-30,38058.0,38068.0,37125.0,37515.0,549647.0
2024-05-31,37466.0,38048.0,37466.0,37999.0,489898.0
2024-06-03,37949.0,38552.0,37786.0,38443.0,514412.0
2024-06-04,38379.0,38413.0,37940.0,38255.0,454681.0
2024-06-05,38162.0,38216.0,37801.0,38028.0,523934.0
2024-06-06,38009.0,38576.0,37959.0,38265.0,396829.0
