date,open,high,low,close,volume
2023-09-01,7725.5,7783.5,7717.0,7756.5,80309.0
2023-09-04,7779.5,7814.5,7733.0,7738.0,46853.0
2023-09-05,7742.5,7768.5,7670.5,7721.0,78982.0
2023-09-06,7704.5,7732.5,7648.5,7707.0,73452.0
2023-09-07,7708.0,7745.0,7662.5,7723.5,71385.0
2023-09-08,7726.5,7774.0,7679.0,7760.0,75281.0
2023-09-11,7761.5,7834.5,7746.5,7781.5,85506.0
2023-09-12,7791.0,7835.0,7778.5,7812.5,67018.0
2023-09-13,7805.0,7828.0,7768.5,7818.0,41214.0
2023-09-14,7809.5,7989.5,7802.5,7973.0,92406.0
2023-09-15,7990.0,8034.5,7979.5,8015.0,152819.0
2023-09-18,8003.5,8005.5,7921.0,7930.0,88489.0
2023-09-19,7944.5,7964.0,7920.5,7939.0,71659.0
2023-09-20,7944.5,8023.5,7915.0,8017.0,90736.0
2023-09-21,7965.0,8022.0,7911.0,7952.5,109611.0
2023-09-22,7908.5,8008.5,7904.5,7962.0,112374.0
2023-09-25,7942.5,7954.5,7845.5,7884.5,85722.0
2023-09-26,7905.5,7924.5,7854.0,7895.5,82532.0
2023-09-27,7867.5,7910.5,7821.0,7852.0,76477.0
2023-09-28,7864.0,7889.5,7786.0,7871.0,95905.0
2023-09-29,7875.0,7944.0,7840.0,7891.0,119569.0
2023-10-02,7880.5,7898.0,7746.0,7769.5,113943.0
2023-10-03,7768.5,7807.5,7716.5,7733.0,97307.0
2023-10-04,7734.5,7747.5,7636.0,7662.5,111342.0
2023-10-05,7677.0,7744.5,7659.0,7706.5,92620.0
2023-10-06,7712.0,7787.0,7673.0,7749.0,90988.0
2023-10-09,7748.5,7795.5,7721.5,7743.5,70481.0
2023-10-10,7781.0,7900.5,7778.5,7892.5,99696.0
2023-10-11,7870.5,7909.5,7863.0,7879.5,75348.0
2023-10-12,7904.0,7946.5,7858.5,7903.0,77043.0
2023-10-13,7894.5,7917.0,7842.5,7851.0,79963.0
2023-10-16,7873.5,7904.5,7834.0,7889.0,69462.0
2023-10-17,7893.5,7956.0,7869.5,7933.5,86150.0
2023-10-18,7925.5,7960.0,7812.0,7836.5,95142.0
2023-10-19,7819.0,7836.5,7710.5,7751.0,109599.0
2023-10-20,7713.0,7731.5,7621.5,7638.5,110329.0
2023-10-23,7638.0,7646.5,7572.0,7611.5,98610.0
2023-10-24,7598.0,7643.0,7556.5,7621.0,93017.0
2023-10-25,7633.5,7665.5,7601.0,7652.5,81903.0
2023-10-26,7616.5,7631.5,7552.0,7587.0,93077.0
2023-10-27,7592.0,7611.5,7483.5,7522.5,96844.0
2023-10-30,7522.0,7589.5,7521.0,7551.5,83570.0
2023-10-31,7556.0,7602.0,7533.0,7538.5,97824.0
2023-11-01,7550.5,7613.5,7528.5,7568.0,91478.0
2023-11-02,7607.0,7699.0,7596.5,7671.0,117992.0
2023-11-03,7693.0,7711.0,7618.5,7629.0,95570.0
2023-11-06,7628.0,7673.5,7619.0,7647.0,74176.0
2023-11-07,7641.5,7654.5,7617.0,7634.0,76483.0
2023-11-08,7623.0,7664.5,7600.0,7626.0,75672.0
2023-11-09,7608.0,7696.5,7592.5,7686.0,90393.0
2023-11-10,7644.0,7650.0,7542.5,7583.5,98728.0
2023-11-13,7606.0,7663.5,7582.5,7652.5,73186.0
2023-11-14,7655.0,7682.5,7609.5,7673.0,99791.0
2023-11-15,7658.0,7763.0,7652.5,7708.0,114844.0
2023-11-16,7708.0,7731.0,7636.5,7643.0,92568.0
2023-11-17,7663.0,7752.5,7657.0,7738.0,96170.0
2023-11-20,7745.5,7745.5,7703.5,7731.0,70013.0
2023-11-21,7729.5,7733.5,7676.5,7712.0,60554.0
2023-11-22,7717.0,7739.5,7681.5,7696.5,65594.0
2023-11-23,7704.5,7733.5,7684.5,7726.0,50158.0
2023-11-24,7727.0,7738.0,7683.5,7727.0,54210.0
2023-11-27,7721.5,7730.0,7685.0,7697.5,57853.0
2023-11-28,7695.0,7698.5,7632.5,7690.5,74060.0
2023-11-29,7674.0,7690.0,7637.0,7657.0,74898.0
2023-11-30,7659.0,7729.0,7612.5,7674.5,127736.0
2023-12-01,7698.5,7775.5,7695.0,7762.0,110050.0
2023-12-04,7752.5,7769.0,7703.5,7737.5,79082.0
2023-12-05,7732.5,7733.5,7685.5,7717.5,81671.0
2023-12-06,7725.0,7773.0,7712.0,7759.0,91170.0
2023-12-07,7722.5,7749.5,7701.0,7743.0,78923.0
2023-12-08,7746.0,7808.5,7731.5,7781.0,95780.0
2023-12-11,7785.0,7787.0,7713.0,7775.5,85387.0
2023-12-12,7783.0,7833.5,7763.0,7773.0,78562.0
2023-12-13,7782.0,7826.0,7764.5,7778.0,34709.0
2023-12-14,7842.5,7954.5,7829.0,7873.5,105901.0
2023-12-15,7866.5,7894.5,7768.0,7796.5,138546.0
2023-12-18,7781.0,7853.0,7772.0,7840.0,72553.0
2023-12-19,7836.0,7878.5,7823.0,7863.5,69252.0
2023-12-20,7874.5,7991.5,7869.5,7947.5,105226.0
2023-12-21,7892.0,7937.5,7882.0,7918.5,66515.0
2023-12-22,7912.5,7938.0,7881.5,7927.0,29189.0
2023-12-27,7948.0,7983.5,7929.0,7950.0,68915.0
2023-12-28,7954.5,7980.0,7922.5,7941.0,54354.0
2023-12-29,7931.5,7962.5,7931.5,7952.5,34980.0
2024-01-02,7951.0,7982.0,7896.0,7920.5,94193.0
2024-01-03,7913.0,7955.0,7853.0,7885.0,88846.0
2024-01-04,7903.5,7934.0,7877.5,7931.0,67695.0
2024-01-05,7906.0,7907.0,7840.5,7889.5,71894.0
2024-01-08,7884.0,7927.5,7833.5,7887.5,63423.0
2024-01-09,7914.0,7922.5,7867.5,7885.0,57011.0
2024-01-10,7872.5,7880.5,7841.5,7850.0,60579.0
2024-01-11,7863.5,7892.5,7765.5,7773.0,99877.0
2024-01-12,7788.5,7851.5,7787.0,7819.5,80997.0
2024-01-15,7831.5,7836.0,7767.5,7780.5,53446.0
2024-01-16,7766.0,7776.5,7717.5,7743.5,82292.0
2024-01-17,7720.5,7720.5,7584.0,7623.0,132101.0
2024-01-18,7625.5,7664.5,7608.5,7642.0,95312.0
2024-01-19,7663.0,7706.5,7631.0,7644.5,88057.0
2024-01-22,7690.5,7696.0,7635.0,7676.5,78228.0
2024-01-23,7678.5,7710.0,7645.0,7677.0,68383.0
2024-01-24,7697.0,7721.0,7675.5,7716.0,79157.0
2024-01-25,7698.0,7737.5,7682.5,7710.5,81711.0
2024-01-26,7731.0,7834.0,7727.5,7825.0,106851.0
2024-01-29,7817.5,7845.5,7809.0,7813.5,70560.0
2024-01-30,7841.5,7864.5,7820.0,7850.0,71144.0
2024-01-31,7853.0,7867.5,7779.0,7821.5,106173.0
2024-02-01,7791.5,7848.0,7774.0,7786.0,101647.0
2024-02-02,7835.0,7858.5,7779.0,7784.0,79055.0
2024-02-05,7786.0,7840.0,7765.5,7775.0,83184.0
2024-02-06,7797.0,7871.5,7788.0,7857.5,92336.0
2024-02-07,7867.5,7880.0,7792.0,7794.0,77690.0
2024-02-08,7800.0,7817.5,7752.0,7756.5,82218.0
2024-02-09,7778.0,7778.0,7716.5,7732.5,72612.0
2024-02-12,7754.0,7754.0,7715.0,7735.0,71145.0
2024-02-13,7743.5,7746.0,7619.0,7665.5,102884.0
2024-02-14,7645.5,7749.5,7635.5,7716.0,101404.0
2024-02-15,7735.5,7796.5,7728.0,7766.0,84202.0
2024-02-16,7789.0,7892.0,7784.0,7881.5,118875.0
2024-02-19,7874.0,7910.0,7857.5,7897.5,48418.0
2024-02-20,7899.0,7917.0,7867.5,7884.5,84200.0
2024-02-21,7881.5,7891.5,7802.0,7823.0,120114.0
2024-02-22,7845.0,7881.0,7826.5,7867.5,96889.0
2024-02-23,7865.0,7894.0,7849.0,7886.0,68962.0
2024-02-26,7875.0,7886.5,7850.0,7861.0,61055.0
2024-02-27,7852.5,7874.5,7842.5,7860.0,57349.0
2024-02-28,7862.5,7868.0,7783.5,7796.5,83182.0
2024-02-29,7792.0,7854.5,7790.5,7819.0,108268.0
2024-03-01,7850.0,7872.5,7817.0,7863.0,96494.0
2024-03-04,7861.0,7861.0,7793.0,7806.0,74725.0
2024-03-05,7803.5,7826.5,7766.0,7815.5,78667.0
2024-03-06,7806.5,7874.5,7805.0,7851.0,92793.0
2024-03-07,7844.0,7910.0,7836.5,7898.0,97245.0
2024-03-08,7888.5,7912.0,7839.5,7856.0,92548.0
2024-03-11,7839.5,7888.5,7803.5,7863.0,94933.0
2024-03-12,7896.0,7961.0,7892.5,7945.0,110558.0
2024-03-13,7949.0,7982.5,7929.0,7969.0,37699.0
2024-03-14,7979.5,7980.0,7903.0,7935.5,56278.0
2024-03-15,7925.5,7955.0,7908.0,7923.0,118029.0
2024-03-18,7928.0,7942.5,7902.5,7915.0,56654.0
2024-03-19,7896.5,7932.5,7881.0,7924.5,63882.0
2024-03-20,7916.5,7967.0,7895.5,7928.0,60804.0
2024-03-21,7960.0,8101.5,7960.0,8085.0,127033.0
2024-03-22,8081.5,8163.0,8073.0,8134.5,90020.0
2024-03-25,8131.5,8139.0,8087.0,8116.5,73573.0
2024-03-26,8115.0,8131.5,8085.0,8128.5,70655.0
2024-03-27,8118.5,8141.5,8080.0,8121.5,72161.0
2024-03-28,8144.0,8174.0,8140.0,8156.0,86504.0
2024-04-02,8145.5,8211.0,8112.0,8127.5,101809.0
2024-04-03,8133.5,8133.5,8067.0,8119.0,87578.0
2024-04-04,8118.0,8179.0,8063.5,8160.0,80976.0
2024-04-05,8078.0,8111.0,8039.0,8084.5,105050.0
2024-04-08,8105.0,8137.0,8067.0,8126.5,64554.0
2024-04-09,8121.5,8145.0,8097.0,8112.5,72491.0
2024-04-10,8130.0,8183.5,8093.5,8140.0,83151.0
2024-04-11,8139.5,8170.5,8073.0,8108.0,86879.0
2024-04-12,8131.0,8238.0,8110.0,8183.5,119260.0
2024-04-15,8145.0,8200.5,8087.0,8146.0,95142.0
2024-04-16,8096.0,8098.0,7973.0,7995.0,146271.0
2024-04-17,8022.5,8078.5,7972.0,8043.0,111953.0
2024-04-18,8058.0,8086.5,8027.5,8067.0,76795.0
2024-04-19,8041.0,8118.5,7930.0,8079.5,95634.0
2024-04-22,8138.5,8254.5,8133.5,8218.0,110978.0
2024-04-23,8232.5,8267.5,8205.0,8232.0,82350.0
2024-04-24,8256.0,8304.5,8211.0,8224.5,72535.0
2024-04-25,8210.0,8292.0,8209.5,8260.5,92874.0
2024-04-26,8276.5,8352.5,8264.0,8332.0,79733.0
2024-04-29,8353.0,8382.0,8319.5,8335.0,67210.0
2024-04-30,8333.5,8387.5,8316.0,8330.0,95363.0
2024-05-01,8324.5,8363.5,8279.5,8303.5,58271.0
2024-05-02,8318.5,8379.5,8304.0,8359.5,84555.0
2024-05-03,8373.0,8436.0,8371.0,8395.5,74148.0
2024-05-07,8457.5,8526.0,8457.5,8505.5,98880.0
2024-05-08,8524.5,8554.0,8514.0,8542.0,78857.0
2024-05-09,8553.0,8604.5,8539.0,8571.5,76679.0
2024-05-10,8607.0,8647.5,8588.0,8628.5,73193.0
2024-05-13,8612.0,8637.0,8584.5,8599.0,59788.0
2024-05-14,8601.5,8638.0,8579.5,8619.5,61084.0
2024-05-15,8628.5,8667.5,8617.5,8629.0,68444.0
2024-05-16,8633.0,8662.0,8607.0,8631.5,68127.0
2024-05-17,8637.5,8642.0,8600.5,8620.5,71118.0
2024-05-20,8642.0,8651.5,8595.0,8623.5,47056.0
